Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
6014,20.3125,-62,-78.625,0.6396484,0.5654297,0.3388672,0.09082031,0.4545898,-0.3666992
6015,22.25,-68.25,-74.9375,0.6513672,0.5693359,0.3198242,0.07666016,0.453125,-0.3852539
6016,21.1875,-70.75,-70.25,0.6630859,0.6162109,0.2885742,0.07666016,0.453125,-0.3852539
6017,20.875,-74.125,-65.4375,0.6630859,0.6318359,0.2416992,0.07666016,0.453125,-0.3852539
6018,20.8125,-75,-61,0.6704102,0.6044922,0.237793,0.07666016,0.453125,-0.3852539
6019,22.375,-75.125,-55.9375,0.6782227,0.6201172,0.1987305,0.07666016,0.453125,-0.3852539
6020,24.1875,-80.125,-51.1875,0.6591797,0.5732422,0.1831055,0.07666016,0.453125,-0.3852539
6021,25.875,-79.4375,-46.9375,0.6704102,0.5810547,0.1713867,0.07666016,0.453125,-0.3852539
6022,29,-81.8125,-42.5625,0.6821289,0.5458984,0.1635742,0.05371094,0.4453125,-0.4199219
6023,33,-84.1875,-38.625,0.6899414,0.4951172,0.237793,0.05371094,0.4453125,-0.4199219
6024,38.5625,-83.5625,-35.125,0.6821289,0.4873047,0.2260742,0.05371094,0.4453125,-0.4199219
6025,43.6875,-83.375,-32.125,0.6704102,0.4365234,0.2963867,0.03857422,0.4555664,-0.440918
6026,49.1875,-85.4375,-28.4375,0.6591797,0.4208984,0.3583984,0.03857422,0.4555664,-0.440918
6027,55.125,-87.375,-25.6875,0.6396484,0.4091797,0.4052734,0.03857422,0.4555664,-0.440918
6028,61,-91.875,-22.5625,0.6201172,0.4091797,0.4677734,0.03613281,0.4453125,-0.4741211
6029,64.6875,-96.375,-19.75,0.5810547,0.3818359,0.5107422,0.03613281,0.4453125,-0.4741211
6030,68.9375,-102.25,-16.4375,0.5771484,0.3701172,0.5576172,0.03613281,0.4453125,-0.4741211
6031,72.375,-108.75,-12.8125,0.5224609,0.4013672,0.5771484,0.03613281,0.4453125,-0.4741211
6032,74.625,-115.125,-7.9375,0.5107422,0.3896484,0.6435547,0.0234375,0.4487305,-0.5024414
6033,78.4375,-122.125,-4.25,0.5029297,0.3779297,0.6435547,0.0234375,0.4487305,-0.5024414
6034,79.375,-127.375,-0.25,0.5107422,0.3583984,0.7016602,0.0234375,0.4487305,-0.5024414
6035,83.4375,-131.0625,4.1875,0.4990234,0.3276367,0.7641602,-0.000976563,0.4428711,-0.5356445
6036,86.625,-136,8.6875,0.4677734,0.2729492,0.7563477,-0.000976563,0.4428711,-0.5356445
6037,88.625,-141.6875,12.25,0.4091797,0.2338867,0.7797852,-0.000976563,0.4428711,-0.5356445
6038,91.625,-147.4375,15.5625,0.3740234,0.1518555,0.7602539,-0.03125,0.4301758,-0.5634766
6039,92.1875,-154.25,18.5,0.3081055,0.1166992,0.7446289,-0.03125,0.4301758,-0.5634766
6040,94.3125,-160.0625,20.375,0.2729492,0.05810547,0.7329102,-0.03125,0.4301758,-0.5634766
6041,96.3125,-163.5,21.1875,0.284668,-0.01904297,0.7563477,-0.03125,0.4301758,-0.5634766
6042,98.375,-165.625,22.3125,0.2651367,-0.02294922,0.7329102,-0.07763672,0.4116211,-0.597168
6043,100.1875,-166.9375,23.25,0.175293,-0.04638672,0.7368164,-0.07763672,0.4116211,-0.597168
6044,99.75,-168.0625,24.8125,0.1518555,-0.04638672,0.7368164,-0.07763672,0.4116211,-0.597168
6045,98.8125,-169.3125,26.375,0.1088867,-0.04638672,0.7563477,-0.1230469,0.4023438,-0.6206055
6046,97.5625,-172.25,27.6875,0.03466797,-0.01904297,0.7602539,-0.1230469,0.4023438,-0.6206055
6047,96.3125,-173.8125,30.375,-0.007324219,0.003417969,0.7602539,-0.1230469,0.4023438,-0.6206055
6048,94.875,-173.75,33.25,-0.08935547,-0.03857422,0.7446289,-0.1835938,0.3803711,-0.6318359
6049,92.1875,-173.5625,35.875,-0.128418,-0.03466797,0.7563477,-0.1835938,0.3803711,-0.6318359
6050,91.875,-172,38.625,-0.1362305,-0.06201172,0.7680664,-0.1835938,0.3803711,-0.6318359
6051,89.1875,-167.875,40.5625,-0.175293,-0.1166992,0.7836914,-0.1835938,0.3803711,-0.6318359
6052,87.0625,-163.1875,41.875,-0.2456055,-0.1713867,0.8344727,-0.2509766,0.3671875,-0.6484375
6053,85.5,-158.8125,43.625,-0.3041992,-0.222168,0.8969727,-0.2509766,0.3671875,-0.6484375
6054,82.3125,-156.375,44.1875,-0.4052734,-0.2573242,0.9243164,-0.2509766,0.3671875,-0.6484375
6055,82.5,-154.5,43.1875,-0.4833984,-0.300293,0.9711914,-0.3022461,0.3486328,-0.6347656
6056,78.5,-153,43.125,-0.5458984,-0.3349609,0.9985352,-0.3022461,0.3486328,-0.6347656
6057,73.9375,-151.3125,41.6875,-0.6357422,-0.4052734,1.029297,-0.3022461,0.3486328,-0.6347656
6058,70.6875,-149.9375,39.8125,-0.7055664,-0.4521484,1.056641,-0.355957,0.3417969,-0.6279297
6059,66.25,-146.5,36.8125,-0.7524414,-0.4951172,1.076172,-0.355957,0.3417969,-0.6279297
6060,61.8125,-143.25,33.375,-0.8422852,-0.5185547,1.115234,-0.355957,0.3417969,-0.6279297
6061,57.1875,-140.1875,30,-0.9829102,-0.4990234,1.087891,-0.355957,0.3417969,-0.6279297
6062,52.0625,-138.5,27.5625,-1.017578,-0.4990234,1.087891,-0.355957,0.3417969,-0.6279297
6063,46.875,-136.875,24.375,-1.134766,-0.5107422,1.068359,-0.355957,0.3417969,-0.6279297
6064,43.3125,-133.25,21.4375,-1.224609,-0.5029297,0.9868164,-0.355957,0.3417969,-0.6279297
6065,38.3125,-128.4375,18.9375,-1.259766,-0.5068359,0.9243164,-0.4482422,0.3222656,-0.5913086
6066,34.875,-123.5,16.375,-1.337402,-0.4833984,0.8110352,-0.4482422,0.3222656,-0.5913086
6067,29.875,-117.5625,13.5625,-1.384277,-0.4677734,0.6513672,-0.4482422,0.3222656,-0.5913086
6068,26.375,-108.8125,11.375,-1.399902,-0.4287109,0.5615234,-0.4785156,0.3173828,-0.5830078
6069,22.5625,-96.0625,9.6875,-1.42334,-0.3974609,0.4560547,-0.4785156,0.3173828,-0.5830078
6070,19.875,-79.3125,8.125,-1.42334,-0.3701172,0.3623047,-0.4785156,0.3173828,-0.5830078
6071,17.875,-64.6875,6.25,-1.442871,-0.3349609,0.2963867,-0.4785156,0.3173828,-0.5830078
6072,16.8125,-51.4375,4.875,-1.470215,-0.2963867,0.1557617,-0.4785156,0.3173828,-0.5830078
6073,14.9375,-38.8125,3,-1.513184,-0.2495117,-0.06201172,-0.4785156,0.3173828,-0.5830078
6074,15,-28.125,1.0625,-1.493652,-0.2416992,-0.1245117,-0.4785156,0.3173828,-0.5830078
6075,14.875,-13.1875,-0.5,-1.474121,-0.2182617,-0.2885742,-0.5297852,0.3164063,-0.5703125
6076,16.3125,5,-1.3125,-1.466309,-0.175293,-0.4130859,-0.5297852,0.3164063,-0.5703125
6077,12.75,33.4375,-14.4375,-1.711914,-0.1713867,-0.4638672,-0.5297852,0.3164063,-0.5703125
6078,12.1875,83.25,30.5,-1.973633,0.1362305,-1.189453,-0.543457,0.3081055,-0.5874023
6079,-198.8125,217.8125,57.8125,-1.060547,0.8579102,-0.9165039,-0.543457,0.3081055,-0.5874023
6080,-181.4375,264.875,28.3125,-1.349121,-0.1245117,-0.6591797,-0.543457,0.3081055,-0.5874023
6081,-162.0625,200.625,52.375,-0.3857422,0.2143555,0.1635742,-0.5107422,0.328125,-0.6279297
6082,-155.875,207.1875,121.6875,0.07373047,1.532715,1.208984,-0.5107422,0.328125,-0.6279297
6083,-407.9375,323.375,146.5625,0.1987305,2.14502,1.676758,-0.5107422,0.328125,-0.6279297
6084,-478.5,304.75,46.5625,1.232422,-0.5849609,4.852051,-0.5107422,0.328125,-0.6279297
6085,-56.4375,251.75,-117.8125,-0.01904297,-6.712402,7.84375,-0.4760742,0.3730469,-0.6625977
6086,170.4375,-50.1875,-62.125,-3.654785,-3.908203,7.84375,-0.4760742,0.3730469,-0.6625977
6087,8.4375,-95.9375,-0.5,-2.277832,-0.3974609,4.746582,-0.4760742,0.3730469,-0.6625977
6088,45.0625,-178.25,-1.0625,-0.9594727,-0.6123047,-0.1049805,-0.4819336,0.3710938,-0.6640625
6089,7.125,-137.4375,32,1.123047,-0.6123047,-1.493652,-0.4819336,0.3710938,-0.6640625
6090,-50.3125,-3.625,39.125,2.737793,0.3662109,-2.507813,-0.4819336,0.3710938,-0.6640625
6091,16.25,133.1875,15.375,1.829102,0.5068359,-0.9516602,-0.4853516,0.3696289,-0.6611328
6092,3.3125,120.1875,9.3125,-0.2143555,1.013672,-0.06201172,-0.4853516,0.3696289,-0.6611328
6093,-37.6875,69.0625,0.625,-0.8305664,0.7329102,2.285645,-0.4853516,0.3696289,-0.6611328
6094,-8.75,5.75,-15,-0.7211914,-0.06591797,2.660156,-0.4853516,0.3696289,-0.6611328
6095,0.25,-7.8125,-11.3125,-0.1831055,-0.2768555,1.907227,-0.4746094,0.3696289,-0.6708984
6096,-9.5,6.9375,-1.125,0.2612305,-0.3388672,0.6201172,-0.4746094,0.3696289,-0.6708984
6097,-5.1875,26.5,2.3125,0.3198242,-0.2416992,0.4990234,-0.4746094,0.3696289,-0.6708984
6098,1.75,31.25,3,0.112793,-0.128418,0.7250977,-0.4711914,0.3671875,-0.6723633
6099,5.0625,33.4375,2,-0.01123047,0.05810547,1.134766,-0.4711914,0.3671875,-0.6723633
6100,1.9375,32.0625,1.1875,-0.1088867,0.06201172,1.228516,-0.4711914,0.3671875,-0.6723633
6101,1,22.375,0,-0.1557617,0.09716797,1.177734,-0.4643555,0.3710938,-0.6708984
6102,2.625,20.4375,-1.6875,-0.08935547,0.08935547,0.9829102,-0.4643555,0.3710938,-0.6708984
6103,3.1875,15.1875,-3.5625,-0.128418,-0.05029297,1.076172,-0.4643555,0.3710938,-0.6708984
6104,4.125,8,-2.1875,-0.1518555,-0.06982422,1.025391,-0.4643555,0.3710938,-0.6708984
6105,4.5625,9.5625,0,-0.09326172,-0.1557617,0.9985352,-0.4643555,0.3710938,-0.6708984
6106,6.4375,9.5625,1.8125,-0.1362305,-0.1635742,1.037109,-0.4643555,0.3710938,-0.6708984
6107,6.6875,5.75,3.6875,-0.1323242,-0.04248047,1.048828,-0.4643555,0.3710938,-0.6708984
6108,5.0625,5.9375,4,-0.1049805,-0.003417969,1.029297,-0.4667969,0.3686523,-0.6806641
6109,6.375,3.9375,4.1875,-0.1166992,-0.003417969,1.017578,-0.4667969,0.3686523,-0.6806641
6110,5.25,3.25,4.5625,-0.08935547,0,0.9750977,-0.4667969,0.3686523,-0.6806641
6111,4.375,1.5,4.75,-0.06982422,-0.003417969,0.9985352,-0.4541016,0.3662109,-0.6806641
6112,5.4375,0.25,4.625,-0.08544922,-0.007324219,1.029297,-0.4541016,0.3662109,-0.6806641
6113,3.375,-0.9375,5.25,-0.05029297,0.03466797,1.033203,-0.4541016,0.3662109,-0.6806641
6114,3.1875,-0.75,5.4375,0.01904297,0.05029297,0.9516602,-0.4541016,0.3662109,-0.6806641
6115,2.75,-1.3125,4.9375,-0.01123047,0.01513672,0.9672852,-0.4541016,0.3662109,-0.6806641
6116,2.125,-2.4375,4,0.05419922,0.05419922,0.9438477,-0.4541016,0.3662109,-0.6806641
6117,0.875,-2.5625,3.5,0.04248047,0.05810547,0.9125977,-0.4541016,0.3662109,-0.6806641
6118,0,-2.1875,3,0.1206055,0.07763672,0.8618164,-0.4677734,0.3671875,-0.6777344
6119,1.0625,-1.6875,2.0625,0.04248047,0.06982422,0.8969727,-0.4677734,0.3671875,-0.6777344
6120,-0.75,-2,1.1875,0.04638672,0.05029297,0.9399414,-0.4677734,0.3671875,-0.6777344
6121,2.375,-0.375,0.25,-0.03076172,0.01513672,0.9516602,-0.4575195,0.3652344,-0.6738281
6122,0.3125,-1.75,0,-0.06982422,0.007324219,1.068359,-0.4575195,0.3652344,-0.6738281
6123,0.6875,-1.375,0.4375,-0.1010742,0.01513672,1.021484,-0.4575195,0.3652344,-0.6738281
6124,1.5625,0.1875,-0.4375,-0.1166992,0.007324219,0.9946289,-0.4594727,0.3671875,-0.6850586
6125,1.4375,0,0.125,-0.175293,0.03076172,1.041016,-0.4594727,0.3671875,-0.6850586
6126,2.375,-1.75,-0.25,-0.175293,0.03466797,1.013672,-0.4594727,0.3671875,-0.6850586
6127,0.125,-0.3125,0.5,-0.112793,0.02685547,0.9750977,-0.4594727,0.3671875,-0.6850586
6128,1,-0.5,0.3125,-0.128418,0.02294922,0.9594727,-0.4594727,0.3662109,-0.6767578
6129,3.0625,-0.3125,0.4375,-0.08154297,0.05810547,0.9516602,-0.4594727,0.3662109,-0.6767578
6130,0.0625,-0.5625,0.875,-0.02685547,0.01904297,0.9711914,-0.4594727,0.3662109,-0.6767578
6131,2.625,-1.5625,-0.0625,-0.03857422,-0.007324219,1.017578,-0.4560547,0.3671875,-0.6821289
6132,0.375,-1.6875,0.5,0.01123047,-0.007324219,0.9907227,-0.4560547,0.3671875,-0.6821289
6133,0.875,-0.3125,0.125,0.05810547,0.03857422,0.9243164,-0.4560547,0.3671875,-0.6821289
6134,3.8125,-2.0625,-0.4375,0.003417969,0.01123047,1.048828,-0.4541016,0.3637695,-0.6694336
6135,-1.375,-3.375,-0.3125,0.06201172,0.07373047,1.056641,-0.4541016,0.3637695,-0.6694336
6136,3.75,-1.25,-1.5625,0.05029297,0.04248047,1.005859,-0.4541016,0.3637695,-0.6694336
6137,-1.5625,-1.625,-1,0,0.01904297,0.9829102,-0.4541016,0.3637695,-0.6694336
6138,2.1875,-1.75,-1.6875,0.01513672,0.09326172,0.9204102,-0.4619141,0.3652344,-0.6821289
6139,0.375,-0.3125,-2.8125,-0.01123047,0.03466797,0.9594727,-0.4619141,0.3652344,-0.6821289
6140,0.875,-1.5625,-2.1875,-0.06982422,-0.01123047,0.9555664,-0.4619141,0.3652344,-0.6821289
6141,2,-1.5625,-2.5625,-0.06201172,-0.04638672,1.013672,-0.4594727,0.3686523,-0.6738281
6142,0.5,0.125,-1.625,-0.09326172,-0.007324219,1.005859,-0.4594727,0.3686523,-0.6738281
6143,2.125,-2,-1.625,-0.06982422,-0.003417969,1.013672,-0.4594727,0.3686523,-0.6738281
6144,0.0625,-1.4375,-0.8125,-0.09326172,-0.003417969,1.005859,-0.4526367,0.3671875,-0.6738281
6145,3.1875,-2.1875,-1.25,-0.07763672,-0.02685547,1.029297,-0.4526367,0.3671875,-0.6738281
6146,0.5625,-2.375,-0.375,-0.07763672,0.02294922,1.009766,-0.4526367,0.3671875,-0.6738281
6147,2.4375,-2.4375,-0.25,-0.05810547,0.01513672,0.9672852,-0.4526367,0.3671875,-0.6738281
6148,0.8125,-3,-0.3125,-0.05419922,0.03466797,0.9594727,-0.4526367,0.3671875,-0.6738281
6149,1.8125,-2.75,-0.5625,-0.01123047,-0.01123047,0.9555664,-0.4526367,0.3671875,-0.6738281
6150,1.1875,-1.8125,-0.9375,-0.007324219,0.01904297,0.9516602,-0.4526367,0.3671875,-0.6738281
6151,2,-1.375,-0.5625,0,-0.003417969,0.9868164,-0.4584961,0.3637695,-0.6777344
6152,2.125,-3.5625,-0.9375,-0.01513672,0.03076172,1.009766,-0.4584961,0.3637695,-0.6777344
6153,2.5625,-2.75,-1,-0.003417969,0.02685547,0.9829102,-0.4584961,0.3637695,-0.6777344
6154,3.9375,-2.125,-1.0625,0.02685547,0.03076172,0.9477539,-0.4594727,0.359375,-0.675293
6155,4.3125,-2.5625,-1.3125,0,0.01123047,0.9555664,-0.4594727,0.359375,-0.675293
6156,4.5625,-2,-1.375,-0.003417969,0.01123047,0.9946289,-0.4594727,0.359375,-0.675293
6157,4.5,-2.3125,-1.75,-0.03857422,-0.01513672,0.9907227,-0.4594727,0.359375,-0.675293
6158,5.375,-1.9375,-1.625,-0.01513672,-0.01513672,1.001953,-0.4594727,0.359375,-0.675293
6159,6.8125,-0.9375,-1.5,-0.05029297,-0.003417969,1.013672,-0.4594727,0.359375,-0.675293
6160,7.1875,-1.75,-1.5,-0.04248047,-0.01123047,1.013672,-0.4594727,0.359375,-0.675293
6161,6.9375,-2.75,-1.1875,-0.06982422,-0.01123047,0.9868164,-0.4594727,0.3603516,-0.6767578
6162,7.5,-5.25,-1.1875,-0.09716797,0.003417969,1.025391,-0.4594727,0.3603516,-0.6767578
6163,7.4375,-6.0625,-0.625,-0.05029297,0.01513672,1.001953,-0.4594727,0.3603516,-0.6767578
6164,7.625,-4.625,-0.3125,-0.05810547,0.02294922,0.9086914,-0.4633789,0.362793,-0.6767578
6165,7.375,-4.6875,-0.5,-0.03466797,0.03466797,0.9008789,-0.4633789,0.362793,-0.6767578
6166,6.6875,-4,-0.9375,-0.01513672,0.06591797,0.9204102,-0.4633789,0.362793,-0.6767578
6167,6.25,-3.6875,-0.625,-0.007324219,0.01513672,0.9165039,-0.4770508,0.3662109,-0.6679688
6168,6.5625,-3.1875,-1.5625,-0.03076172,0.03466797,0.9125977,-0.4770508,0.3662109,-0.6679688
6169,7.375,-2.75,-1.5,-0.01513672,0.003417969,0.9516602,-0.4770508,0.3662109,-0.6679688
6170,6.4375,-3.1875,-0.625,-0.007324219,0,1.005859,-0.4770508,0.3662109,-0.6679688
6171,7.4375,-3.4375,-0.875,-0.003417969,0.03466797,0.9907227,-0.4619141,0.3603516,-0.6821289
6172,6.5,-3.8125,-1.5625,-0.03466797,0.01513672,0.9790039,-0.4619141,0.3603516,-0.6821289
6173,6.625,-3.625,-1.0625,-0.02685547,0.03857422,0.9672852,-0.4619141,0.3603516,-0.6821289
6174,6.375,-3.75,-1.875,-0.03076172,0.05810547,0.9711914,-0.4711914,0.362793,-0.6806641
6175,6.1875,-4.5625,-1.875,-0.01904297,0,0.9829102,-0.4711914,0.362793,-0.6806641
6176,6.5,-5.75,-1.8125,-0.05419922,-0.003417969,0.9594727,-0.4711914,0.362793,-0.6806641
6177,6.875,-5.0625,-1.9375,0,0,0.9516602,-0.4736328,0.3618164,-0.675293
6178,6.0625,-5.1875,-1.75,-0.05419922,0.007324219,0.9204102,-0.4736328,0.3618164,-0.675293
6179,6.25,-5.0625,-1.25,-0.03466797,0.03076172,0.8735352,-0.4736328,0.3618164,-0.675293
6180,4.9375,-3.5625,-0.875,-0.003417969,0.06201172,0.8696289,-0.4736328,0.3618164,-0.675293
6181,4.125,-2,-1.5625,0.007324219,0.03857422,0.9360352,-0.4726563,0.3603516,-0.6738281
6182,3.4375,-1.1875,-1.125,-0.007324219,0.04638672,0.9321289,-0.4726563,0.3603516,-0.6738281
6183,4.125,-0.625,-0.6875,-0.007324219,0.03466797,0.8969727,-0.4726563,0.3603516,-0.6738281
6184,1.1875,0.4375,-0.9375,0.05029297,0.05419922,0.8969727,-0.4702148,0.3569336,-0.6767578
6185,1,1.0625,-0.875,0.01904297,0.03466797,0.9360352,-0.4702148,0.3569336,-0.6767578
6186,0.75,2.4375,-1.5,0.003417969,-0.01513672,0.9399414,-0.4702148,0.3569336,-0.6767578
6187,0,3.875,-0.625,0.007324219,0.01513672,0.8774414,-0.4702148,0.3603516,-0.6777344
6188,-0.125,5,-0.5625,-0.01123047,0.02294922,0.8813477,-0.4702148,0.3603516,-0.6777344
6189,-1,5.875,-0.375,-0.01513672,0.05029297,0.8891602,-0.4702148,0.3603516,-0.6777344
6190,-1.875,6.3125,-0.5,-0.03857422,0.03857422,0.9399414,-0.4702148,0.3603516,-0.6777344
6191,-2.8125,6.625,0,-0.05419922,0.01513672,1.013672,-0.465332,0.359375,-0.6694336
6192,-1.8125,6.375,-0.375,-0.06982422,0.02294922,0.9829102,-0.465332,0.359375,-0.6694336
6193,-2.6875,6.875,0.1875,-0.02685547,0.04638672,0.8813477,-0.465332,0.359375,-0.6694336
6194,-3.625,8.6875,0.125,-0.03857422,0.05029297,0.8774414,-0.4667969,0.3618164,-0.6738281
6195,-3.875,9.625,-0.5625,-0.01123047,0.03857422,0.9125977,-0.4667969,0.3618164,-0.6738281
6196,-3.9375,11.5,-0.5,-0.01904297,0.02294922,0.9594727,-0.4667969,0.3618164,-0.6738281
6197,-2.25,10.8125,-0.6875,-0.05810547,-0.02294922,1.017578,-0.4643555,0.3637695,-0.6777344
6198,-1.75,11.1875,-0.375,-0.01123047,-0.003417969,1.005859,-0.4643555,0.3637695,-0.6777344
6199,-2.25,13.0625,0,0.01904297,0.01513672,0.9360352,-0.4643555,0.3637695,-0.6777344
6200,-1.5625,14.8125,-0.5,0.05029297,0.02685547,0.8696289,-0.4643555,0.3637695,-0.6777344
6201,-1.1875,14.1875,-0.75,0.01513672,0.02294922,0.8930664,-0.4643555,0.3637695,-0.6777344
6202,-1.75,12.375,-1.3125,-0.007324219,0.04248047,0.9985352,-0.4643555,0.3637695,-0.6777344
6203,-0.125,10.6875,-1.8125,-0.003417969,0.04638672,0.9711914,-0.4643555,0.3637695,-0.6777344
6204,-0.3125,12.4375,-2.5,0.01513672,0.04638672,0.9829102,-0.4711914,0.3652344,-0.6835938
6205,-0.4375,10.875,-2,-0.02294922,0.02294922,0.9399414,-0.4711914,0.3652344,-0.6835938
6206,-0.1875,11.0625,-2.625,-0.02294922,0.03076172,0.9633789,-0.4711914,0.3652344,-0.6835938
6207,-0.625,10.125,-2.0625,-0.02685547,0.04248047,0.9594727,-0.4667969,0.3603516,-0.6835938
6208,0.3125,10.4375,-2.875,-0.03857422,0.02685547,0.9321289,-0.4667969,0.3603516,-0.6835938
6209,-0.625,10.0625,-3.25,-0.06982422,0.007324219,0.9555664,-0.4667969,0.3603516,-0.6835938
6210,0.125,9.125,-2.8125,-0.06591797,0.03466797,0.9516602,-0.4667969,0.3603516,-0.6835938
6211,0.625,7.25,-2.9375,-0.1323242,0.01513672,1.017578,-0.4667969,0.3603516,-0.6835938
6212,0.8125,7,-2.5625,-0.08935547,-0.003417969,0.9907227,-0.4667969,0.3603516,-0.6835938
6213,0.6875,6.4375,-2.4375,-0.1049805,0.03076172,0.9907227,-0.4667969,0.3603516,-0.6835938
6214,1.8125,6.1875,-1.9375,-0.07373047,0.01123047,0.9399414,-0.4584961,0.3671875,-0.6791992
6215,0.5,7,-2,-0.05029297,0.05419922,0.9204102,-0.4584961,0.3671875,-0.6791992
6216,0.6875,4.625,-2.5625,-0.07373047,0.03857422,0.9594727,-0.4584961,0.3671875,-0.6791992
6217,-0.75,3.375,-2.0625,-0.01513672,0.01123047,1.017578,-0.4516602,0.3500977,-0.6806641
6218,0.5,4.3125,-1.875,-0.01123047,0.01513672,1.009766,-0.4516602,0.3500977,-0.6806641
6219,0.125,5,-1.8125,-0.02685547,0.03466797,0.9790039,-0.4516602,0.3500977,-0.6806641
6220,-0.6875,3.875,-2.1875,-0.01123047,0.03076172,0.9946289,-0.4560547,0.3569336,-0.6767578
6221,0.125,3,-2.375,0.01904297,0.04248047,0.9868164,-0.4560547,0.3569336,-0.6767578
6222,-0.375,3.8125,-2.4375,-0.007324219,0.03076172,0.9633789,-0.4560547,0.3569336,-0.6767578
6223,-0.25,3.5,-2.5625,-0.05419922,0.01513672,0.9477539,-0.4560547,0.3569336,-0.6767578
6224,-0.625,4.9375,-1.8125,-0.03466797,0.04248047,0.9282227,-0.4492188,0.3466797,-0.6889648
6225,-1.875,4.25,-1.8125,-0.04638672,0.05029297,0.9165039,-0.4492188,0.3466797,-0.6889648
6226,-0.625,1.375,-1.5,-0.06982422,0.03466797,1.013672,-0.4492188,0.3466797,-0.6889648
6227,-2.875,3.5,-1.375,-0.03076172,0.05029297,0.9829102,-0.4482422,0.362793,-0.6791992
6228,0.5625,2.0625,-1.1875,-0.08154297,0.01513672,0.9633789,-0.4482422,0.362793,-0.6791992
6229,-0.5,2.0625,-1.3125,-0.1166992,0,1.064453,-0.4482422,0.362793,-0.6791992
6230,1.125,-3.0625,-0.9375,-0.08154297,-0.04248047,1.130859,-0.4541016,0.3569336,-0.6865234
6231,-1.0625,-1.1875,-0.3125,-0.1088867,-0.03076172,1.158203,-0.4541016,0.3569336,-0.6865234
6232,3.4375,-0.3125,-0.5,-0.07763672,0,1.080078,-0.4541016,0.3569336,-0.6865234
6233,1.375,-2.25,0.4375,-0.190918,0.03466797,1.080078,-0.4541016,0.3569336,-0.6865234
6234,3.75,-4.75,1.25,-0.1323242,0.007324219,0.9946289,-0.4516602,0.3520508,-0.6918945
6235,1.625,-3.8125,1.25,-0.06982422,-0.02294922,0.8891602,-0.4516602,0.3520508,-0.6918945
6236,3.5,-7.0625,2.0625,-0.1245117,-0.007324219,0.9243164,-0.4516602,0.3520508,-0.6918945
6237,0.875,-11.125,1.9375,-0.09716797,0.03857422,1.009766,-0.4526367,0.355957,-0.6767578
6238,3.8125,-11.1875,2.125,-0.01123047,0.06982422,0.9204102,-0.4526367,0.355957,-0.6767578
6239,3,-13.75,1.25,-0.05029297,0.01513672,0.9399414,-0.4526367,0.355957,-0.6767578
6240,3.75,-18.5,2,-0.03857422,0.03466797,1.013672,-0.4501953,0.3520508,-0.6889648
6241,3.1875,-18.1875,1.25,0.01123047,0.03466797,1.029297,-0.4501953,0.3520508,-0.6889648
6242,6.375,-19.25,-0.125,0.05029297,0.04248047,1.087891,-0.4501953,0.3520508,-0.6889648
6243,5.1875,-22,-0.375,0.02685547,-0.003417969,1.080078,-0.4501953,0.3520508,-0.6889648
6244,6.6875,-23.75,-0.875,0.05419922,0.02685547,0.9946289,-0.4501953,0.3520508,-0.6889648
6245,7,-23.8125,-2.1875,0.03076172,0.05029297,0.9750977,-0.4501953,0.3520508,-0.6889648
6246,7.875,-27.4375,-3.5,0.06201172,0.05810547,0.9711914,-0.4501953,0.3520508,-0.6889648
6247,9.375,-27.4375,-5.125,0.08544922,0.01904297,0.9477539,-0.4677734,0.3510742,-0.6777344
6248,8.9375,-29.9375,-6.8125,-0.01123047,0.03076172,0.9360352,-0.4677734,0.3510742,-0.6777344
6249,9.8125,-37.0625,-9.5625,-0.01123047,0.05810547,0.9829102,-0.4677734,0.3510742,-0.6777344
6250,10.75,-38.125,-13,0.02685547,0.003417969,1.017578,-0.465332,0.3500977,-0.6777344
6251,11.9375,-37.1875,-14.5,0.02294922,0.01513672,1.091797,-0.465332,0.3500977,-0.6777344
6252,11.1875,-35.5,-15.25,-0.01513672,-0.01513672,1.169922,-0.465332,0.3500977,-0.6777344
6253,11.4375,-29.375,-15.1875,-0.003417969,0.003417969,1.123047,-0.465332,0.3500977,-0.6777344
6254,9.9375,-23.5,-15.8125,0.08544922,0.01123047,1.044922,-0.465332,0.3500977,-0.6777344
6255,11.125,-17.25,-17.375,0.1206055,0.003417969,1.005859,-0.465332,0.3500977,-0.6777344
6256,11.25,-7.0625,-17.625,0.2495117,0.003417969,1.083984,-0.465332,0.3500977,-0.6777344
6257,13.5,17.25,-19.5,0.3818359,-0.08154297,1.119141,-0.4863281,0.3452148,-0.6708984
6258,17.4375,45,-21.25,0.4638672,-0.1166992,1.267578,-0.4863281,0.3452148,-0.6708984
6259,30.6875,82.4375,-24,0.5615234,-0.1088867,1.259766,-0.4863281,0.3452148,-0.6708984
6260,40.1875,121.375,-25,0.5263672,-0.1479492,1.259766,-0.4863281,0.3486328,-0.6791992
