Packet number,Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
9028,0.293795398,-0.034036367,9.295894108
9030,0.527567965,-0.016396394,9.344309747
9031,-0.075772111,0.154187618,9.847710763
9033,-0.593929346,0.543600247,10.03326137
9034,-0.142799207,0.018868431,10.07634275
9036,0.72878666,-0.376955411,10.21539854
9037,0.489195267,-0.183284402,10.13042072
9039,0.252335257,0.220505248,9.385272803
9040,-0.304421578,0.345346045,9.348406482
9042,0.089249704,-0.426126169,9.704053403
9043,-0.263647645,0.083171299,10.32720619
9045,0.203582411,0.016350125,9.639969438
9047,0.102984746,0.442596002,9.132546103
9049,0.114787755,0.251117705,9.166108835
9050,0.360787267,0.39282228,9.112588399
9052,0.988181448,0.098960654,9.41537452
9053,0.496851343,0.63355704,10.1313603
9055,0.909749675,0.222547716,9.340705375
9056,1.074308709,0.648791312,8.553324664
9058,1.411447355,1.183226969,9.12083458
9059,2.370567748,-0.016004449,10.61911155
9061,1.883871799,-0.316416415,12.21218976
9062,1.64120015,-0.510667651,10.47258387
9064,-0.235059691,0.113899608,8.994437269
9065,-0.961489053,0.570728923,9.030586848
9067,0.110530025,0.074470713,10.17968745
9068,1.825610341,-0.646269432,9.747212045
9070,0.375973426,0.015104548,8.618047159
9071,-1.000634246,0.040263104,8.699232315
9073,-0.165877081,-0.686888826,10.40570559
9074,2.110454939,-0.197934113,10.65427478
9076,3.025261584,2.370515851,9.615773294
9077,2.125947133,2.464791003,8.173489415
9079,0.194116331,0.600350428,8.460718812
9080,-0.229709162,-0.13786175,9.232610417
9082,1.285847886,0.403399142,9.678713295
9083,1.836450132,2.429303438,10.27322588
9085,2.509853013,0.946214115,9.557918355
9086,-0.113274925,-0.123420569,10.17328758
9088,-0.74584649,-1.215740272,10.03355133
9089,-0.458470122,-0.50585286,10.73010691
9091,1.762700123,-0.175560504,10.18647717
9092,1.346281633,0.117159095,10.85003356
9094,0.836469318,-1.058268514,9.967414723
9095,-0.309670427,-2.162386514,9.792632438
9097,-0.148416853,-2.31243301,10.0175273
9098,0.945460192,-1.490419112,10.58641617
9100,1.066897537,-0.641549416,10.48127373
9101,0.215383473,-0.287217714,9.956359468
9103,-0.475074563,-0.532174505,9.5059848
9104,0.34598643,-1.04360248,9.844160425
9106,1.600106466,-0.86410756,9.788412109
9107,1.807217661,0.309808252,9.597067703
9109,2.303612934,0.119658138,9.609851994
9110,1.33646232,-1.039521285,9.789876875
9112,0.279740983,-0.926186147,10.01405539
9113,0.032490848,0.308679901,9.894183459
9115,1.122961174,0.099843039,9.272321051
9116,0.755210313,3.38E-04,9.840980414
9118,1.156560307,-1.334059777,9.246096882
9119,0.208320965,-1.043818677,9.213245095
9121,0.342211309,-1.021374871,9.189591923
9122,0.198491383,-0.512164687,10.16078605
9124,0.535463753,-0.828868131,10.16492221
9125,0.049404377,-0.953410404,9.888568085
9127,-0.044913084,-0.912124266,9.531053868
9128,-0.703349989,0.249354712,9.95977358
9130,1.061908981,-0.447090328,9.113428913
9131,0.891677838,-0.607329785,9.241247213
9133,0.380241399,-0.884464686,9.509933878
9134,0.703634597,-1.283819164,8.761098309
9136,-6.36E-04,-0.226929286,8.511317336
9137,0.414266459,-0.324111208,8.113925551
9139,0.087747468,-0.720998546,8.88422672
9140,0.098499305,-2.042310744,9.097144144
9142,-0.312539504,-2.196920514,9.013008983
9144,-0.443289076,-1.470534496,9.101595577
9146,-0.059611824,-1.297292536,9.405420323
9147,0.172136539,-1.523020518,9.706530216
9149,-0.824415693,-0.964784731,9.906759468
9150,-0.276775445,-1.32074011,8.994790662
9152,-0.05016698,-0.929415221,9.183787268
9153,0.485546334,-1.173679301,9.379556496
9155,0.266619017,-1.568644194,9.618360805
9156,-0.881750861,-1.364553319,9.328211712
9158,-0.438675081,-1.210110835,9.245246378
9159,-0.388927207,-0.235342248,9.575293457
9161,0.591024501,-0.230650362,8.813494451
9162,0.225520023,0.185912648,9.415933371
9164,0.72545581,-0.515471997,9.529098831
9165,0.225731594,-0.253447177,9.494422493
9167,0.196793285,-0.396116096,8.953714558
9168,0.743131026,-0.659202123,9.052072468
9170,0.572925476,-0.548663447,9.596074822
9171,0.84151237,-1.451116371,9.439196602
9173,0.391607586,-1.065364653,9.304643273
9174,-0.528652909,-0.667399078,9.517290156
9176,-1.200803104,-1.071164757,9.369646058
9177,-0.380272576,-2.03715402,9.259198849
9179,-0.421399476,-1.646823079,10.03520789
9180,0.318683916,-1.731796554,10.14637862
9182,0.005594759,-1.001163003,10.05922121
9183,0.515088721,-1.817508442,9.221697985
9185,-0.2777612,-1.605739955,9.826693828
9186,0.059361361,-2.167223982,10.54421386
9188,0.766939757,-1.896144969,10.46445843
9189,0.670940609,-0.923334287,9.899663064
9191,0.584677743,-0.936912929,9.522056347
9192,0.105784964,-1.073155815,9.738920287
9194,0.425691232,-1.552949335,9.92457662
9195,0.439334955,-1.187682121,9.976626286
9197,0.505840074,-0.740187064,10.32986197
9198,0.942374319,-0.460833946,9.73066914
9200,1.072366599,-0.530560125,8.913230149
9201,1.156711316,-0.13723885,9.305932123
9203,1.341784698,-0.548968951,11.23347894
9204,1.350779538,-1.29190981,10.53175727
9206,-0.300621599,0.062121087,8.868110377
9207,-0.456573378,0.895350701,9.123793833
9209,1.226069389,-0.369102079,9.611093897
9210,0.771268397,-1.306009982,10.09972109
9212,-0.462457373,-1.932971774,9.747280677
9213,-0.137191986,-1.601273516,9.171875292
9215,0.373683555,-0.531600398,8.791682079
9216,0.670843651,0.665393656,9.029597248
9218,0.738196465,0.154735102,10.62555415
9219,1.206594521,-1.306690121,10.33407313
9221,-0.227797473,-2.229123179,9.312638958
9222,-1.755242106,-0.870568069,9.055982844
9224,-0.164681075,-0.470776899,9.405520915
9225,0.651756308,-0.453517388,10.45135859
9227,1.317931962,-1.224385057,10.27409312
9228,0.213767283,-0.701855263,10.17619214
9230,0.00353655,-0.067077724,9.619403952
9231,0.692776376,0.004603326,9.742394623
9233,0.743586264,0.047982559,9.991410968
9234,1.224916866,-0.576972952,10.17584953
9236,0.671456614,-0.362208577,10.05808562
9237,0.027233799,-0.334727159,9.277504994
9239,-0.569022151,0.299020148,9.259695953
9241,0.31311938,-0.113128909,9.789560249
9243,1.3792665,-0.581123033,10.17745885
9244,1.243310637,0.214437545,9.837302175
9246,0.946543294,0.273878439,9.137429658
9247,-0.110762051,0.829586262,9.295481845
9249,0.365632028,-0.195914637,10.2251268
9250,1.069012791,-0.160735827,10.30624082
9252,1.358865826,0.619232427,9.945406341
9253,1.06691867,1.523936253,9.016388417
9255,0.47971424,0.853503138,9.498016017
9256,0.40839148,-0.493075761,10.15601994
9258,-0.096171846,-0.818115952,10.49694239
9259,0.155388589,0.006027356,10.01866399
9261,1.347922747,1.012852098,9.075444581
9262,1.01879889,1.456591126,9.399580544
9264,0.436755027,0.397153346,9.878481202
9265,-0.337708908,-0.408506523,10.07741336
9267,0.081699267,-0.152137902,9.836811111
9268,0.76076657,1.098421164,9.452339557
9270,0.970416982,1.510146597,9.15432332
9271,0.525561625,0.839623972,9.364819907
9273,0.778911629,-0.045094603,9.803319006
9274,0.660286126,-0.347136677,10.1228667
9276,0.425715956,0.520446709,9.884338477
9277,0.56875404,1.106968651,9.669754476
9279,0.691812913,0.876220063,9.523081538
9280,-0.196240806,0.537980912,10.03523915
9282,0.467552369,-0.102632732,9.698874012
9283,0.460954778,1.043276554,9.714870222
9285,0.549020371,1.731278719,9.801999486
9286,0.252921885,1.058203984,9.99131247
9288,-0.595008036,0.546416483,9.987234371
9289,-0.667356718,0.209530929,9.439517872
9291,-0.572392368,1.127252391,9.347129852
9292,-0.269888412,1.955539149,9.452901446
9294,-0.20295854,1.867452274,9.235020578
9295,-0.428754119,0.798628345,9.396553378
9297,-1.150853468,0.326053778,9.488914038
9298,-0.615060667,0.423479277,9.434534428
9300,-0.172462308,1.065386125,9.41125329
9301,-0.091949958,1.665737134,9.535670601
9303,-0.245418975,1.055231052,9.851473285
9304,-0.663375103,0.602629183,9.618734044
9306,-0.185608981,0.532660168,9.258626517
9307,-0.216701679,1.266171659,9.391898181
9309,-0.710388029,1.845629875,9.645257713
9310,-0.563572893,1.116833382,9.407378862
9312,-1.024870149,0.643432492,9.051082678
9313,-0.841127404,0.942078865,9.369475422
9315,-0.156350346,0.983209021,9.198252899
9316,0.543199705,1.17116469,9.354929246
9318,0.03881453,0.945296788,9.56713643
9319,-0.947612676,0.613318594,9.888815994
9321,-0.906007792,0.235281743,9.685780698
9322,-0.472616485,1.007551632,9.581311743
9324,0.208989649,1.294240326,9.5253236
9325,0.214888199,0.991483917,9.416466239
9327,-0.72529051,0.368424126,9.490231391
9328,-0.798141699,-0.059597932,9.525647272
9330,-0.987950547,0.318839453,9.658258673
9331,-0.593533815,0.792886998,9.691943001
9333,0.422686115,0.408594221,9.599041218
9334,-0.781322968,0.588315042,9.830800678
9336,-0.690350407,0.035189657,9.824045131
9339,-0.087592375,-0.486570627,9.807809121
9341,-0.666333691,0.035105522,10.13422754
9342,-0.155102761,0.437994932,10.06718295
9344,0.351533113,0.21999073,9.985105124
9345,-8.97E-05,-0.029217719,9.837482086
9347,-0.503596734,0.071709063,9.7868205
9348,-0.055297248,0.066369416,9.487032751
9350,0.243537733,0.556300188,9.382944696
9351,0.177355949,0.502195579,8.974301894
9353,-0.109553777,0.663362325,8.848410311
9354,-0.317122862,0.414696749,8.943370708
9356,-0.248121637,0.409611336,8.836400386
9357,-0.145199104,0.335721747,9.022522601
9359,-0.135524739,0.439283818,9.370780575
9360,-0.347588504,0.120721905,9.522798443
9362,-0.605285383,-0.05253179,9.59003431
9363,-0.361995051,-0.443051629,9.620378257
9365,-0.637028245,-0.304301067,9.646458106
9366,-0.871704797,-0.239678767,9.657931336
9368,-0.784242553,-0.343974207,9.804540366
9369,-0.616172223,-0.338942254,9.883045535
9371,-0.37738297,-0.424375616,9.797819843
9372,-0.580107737,-0.214299779,9.849181104
9374,-0.887697822,-0.167861151,9.98628089
9375,-0.774209866,-0.205584506,9.866158841
9377,-0.890317782,-0.262906432,9.719457457
9378,-1.037827308,-0.118359524,9.795760231
9380,-0.800003859,-0.174251911,9.844639524
9381,-0.345696342,-0.288736423,9.766206911
9383,-0.541584497,-0.058949361,9.776699912
9384,-0.672812554,-0.251809563,9.84386718
9386,-0.815136888,-0.321377558,10.00301983
9387,-0.517719759,-0.309185459,9.884174837
9389,-0.68320198,0.111577287,9.718604894
9390,-0.401479603,0.208521201,9.596464148
9392,-0.37050715,0.033786127,9.509474146
9393,-0.748512359,-0.031958474,9.581235773
9395,-0.72712509,-0.270199996,9.552682931
9396,-0.647831486,-0.344918337,9.719811958
9398,-0.474448356,-0.239929351,9.796371653
9399,-0.315943348,0.178077011,9.494779804
9401,-0.431388179,0.323156092,9.495621792
9402,-0.401469237,-0.022157832,9.665586222
9404,-0.731918279,-0.211102609,9.900871459
9405,-1.040194391,0.085468282,9.794278254
9407,-0.591884614,0.124896865,9.539977183
9408,-0.451200287,0.314755954,9.743792907
9410,-0.457695845,0.080937872,9.809014256
9411,-0.974274249,0.291119869,9.67952918
9413,-0.879623872,0.229760974,9.384435578
9414,-0.845859218,0.188786604,9.660085885
9416,-0.723248525,-0.012430556,9.604577341
9417,-0.73097275,0.138151999,9.501848522
9419,-0.634343621,0.17875592,9.608669983
9420,-0.647208361,-0.015275677,9.749111113
9422,-0.802875069,-0.09002197,9.617423858
9423,-1.076243291,-6.82E-04,9.504283687
9425,-0.89936741,0.035689804,9.543785331
9426,-0.800361673,0.333531375,9.774629295
9428,-0.715185159,0.371197801,9.667063277
9429,-0.928594276,0.515841664,9.539432278
9431,-1.129031427,0.309536265,9.601892314
9432,-1.138858661,0.225406229,9.565678653
9434,-1.256305162,0.399435173,9.448754945
9436,-1.093717456,0.670136326,9.301884338
9438,-1.170457739,0.622285236,9.449962734
9439,-1.285664398,0.547373297,9.344195037
9441,-1.656573889,0.563487663,9.168388904
9442,-1.779309529,0.554617138,9.00215634
9444,-1.779797195,0.769835681,9.150782407
9445,-1.547732649,0.777469972,9.11923054
9447,-1.50496359,0.959650251,8.888270359
9448,-1.740751777,0.872350179,8.790924661
9450,-1.972580672,0.825121948,8.828237724
9451,-1.959902898,0.686485592,8.777312688
9453,-1.976250473,1.04830695,8.693710831
9454,-1.708017397,1.157452974,8.625090505
9456,-1.943076214,1.52486098,8.927754664
9457,-1.175988005,1.426867326,9.627600438
9459,-0.117786713,1.510208479,9.948961866
9460,0.096034954,1.668443504,9.802856234
9462,-0.293083202,1.312435154,9.55630764
9463,-0.34390112,0.667904988,9.765523958
9465,-0.121454364,0.867173415,10.34779702
9466,0.863767106,1.700313147,10.53025574
9468,1.456590309,1.522086023,10.58122214
9469,0.355406861,0.449694131,10.96357732
9471,-0.526123086,-0.2256612,11.32927687
9472,-0.412000463,0.296845625,11.4749391
9474,1.219855107,0.757675792,11.66526339
9475,1.468934884,0.764175924,11.59605016
9477,0.423903727,-0.165659161,10.85375605
9478,-0.847533732,-0.926146844,10.83793541
9480,-0.98490024,-1.765017904,10.96872482
9481,-0.831470314,-1.365719182,10.50335308
9483,-0.841472596,-0.457572443,9.780249271
9484,-0.865636624,-0.113650297,9.4072432
9486,-1.191293108,-0.692199362,9.661925769
9487,-1.542649863,-0.978099275,9.508465765
9489,-1.59107531,-0.685749738,9.119753113
9490,-1.18964378,-0.312627481,8.93302211
9492,-0.980834326,-0.389218814,9.182953511
9493,-1.219424371,-0.514260347,9.096979862
9495,-1.545655399,-0.471040317,8.849410426
9496,-1.217536662,-0.464741542,8.755689828
9498,-0.947373801,-0.178918513,8.954913849
9499,-0.624742797,0.053815341,8.984380915
9501,-0.663625064,0.239136245,8.881287654
9502,-0.609427177,0.070215086,9.061489387
9504,-0.78120234,0.051881342,9.188154035
9505,-0.920776801,0.058893209,9.23936488
9507,-0.774382772,0.07729395,9.26511111
9508,-0.600818651,-0.066123716,9.564164115
9510,-0.64814596,-0.123172149,9.563578362
9511,-0.85371731,-0.126723134,9.536322351
9513,-0.784051648,0.01831987,9.459338669
9514,-0.613537569,0.147883944,9.616955919
9516,-0.34556179,0.28260733,9.681977534
9517,-0.513714859,0.39168836,9.635861186
9519,-0.548586222,0.330556151,9.501853578
9520,-0.677858589,0.396669587,9.592842112
9522,-0.550887937,0.359631379,9.656014194
9523,-0.490553581,0.583630501,9.694999194
9525,-0.304137399,0.712041164,9.605458437
9526,-0.424222265,0.705264218,9.603009649
9528,-0.544844261,0.666161077,9.52430578
9529,-0.698733015,0.704077808,9.559153446
9531,-0.671228263,0.671372159,9.581125084
9533,-0.609533198,0.541919614,9.699352963
9535,-0.689575406,0.539317113,9.545232859
9536,-0.800985904,0.565060803,9.543865462
9538,-0.612606475,0.560981916,9.492958926
9539,-0.587266224,0.580348431,9.74482512
9541,-0.496522213,0.584028929,9.671731067
9542,-0.566155972,0.628331545,9.614510823
9544,-0.743666359,0.646355385,9.497643372
9545,-0.692184659,0.587317667,9.557269818
9547,-0.75656869,0.654681567,9.616863619
9548,-0.645654084,0.708350202,9.564257697
9550,-0.694098151,0.684834641,9.603444311
9551,-0.866984374,0.809539914,9.529668653
9553,-0.905076097,0.871203029,9.591514133
9554,-0.793538197,0.78488978,9.555513325
9556,-0.746478133,0.714660034,9.65274007
9557,-0.934479408,0.925836506,9.641584125
9559,-1.064248363,0.878011078,9.547486545
9560,-0.872705328,0.655282332,9.544627905
9562,-0.937916179,0.778209895,9.821537746
9563,-0.811583617,0.827988167,9.941908021
9565,-0.834143615,0.7304537,9.730944628
9566,-0.798326272,0.611558231,9.537568611
9568,-0.93553819,0.785660975,9.626153184
9569,-1.009579563,0.937966123,9.695604766
9571,-0.652516682,0.874934944,9.615972946
9572,-0.235063742,0.683141313,9.566354422
9574,-0.588861378,0.752483811,9.808064569
9575,-0.740242626,0.613033539,9.787332476
9577,-0.742219967,0.565145368,9.710901423
9578,-0.324709865,0.25839545,9.804552099
9580,-0.342188202,0.488285814,9.95354487
9581,-0.404549976,0.601515376,9.866600334
9583,-0.401278747,0.444047917,9.762968193
9584,-0.299278158,0.150468084,9.765138985
9586,-0.383097697,0.16325861,9.942709769
9587,-0.547272043,0.30620605,9.957175945
9589,-0.398429737,0.323499966,9.878647244
9590,-0.156348411,0.148097845,9.708593381
9592,-0.199989302,0.086423845,9.784119985
9593,-0.250152021,0.15560788,9.752775597
9595,-0.25331785,0.075867629,9.807055504
9596,-0.127918236,-0.054666403,9.718746609
9598,-0.39455382,0.028020517,9.715901121
9599,-0.551824117,-0.011423632,9.605624696
9601,-0.457765667,-0.163137367,9.516619619
9602,-0.345639347,-0.047480522,9.636408412
9604,-0.280876458,0.154655823,9.706499092
9605,-0.131329334,0.102641334,9.544219424
9607,0.098395559,0.038448916,9.665248364
9608,0.014709922,0.167625323,9.872254175
9610,0.123422712,0.005435554,9.914740033
9611,0.118966825,-0.045386759,9.758311229
9613,0.085945714,0.026901555,9.650630719
9614,0.057992985,0.094055633,9.600335868
9616,0.230845528,0.010607209,9.470986443
9617,0.184241948,0.06852806,9.55582802
9619,0.163224707,0.157935633,9.545874273
9620,0.24701862,-0.031193293,9.4700099
9622,0.220661435,0.223592116,9.666130066
9623,0.404033906,0.461100758,9.753623651
9625,0.46736587,0.514370672,9.563402276
9626,0.16257416,0.661069474,9.305364864
9628,-0.348484205,0.670193272,9.357885772
9630,-0.425127625,0.44011764,9.617643673
9632,-0.316583272,0.258656997,9.676910414
9633,-0.341676121,0.558310861,9.669660568
9635,-0.357569371,0.695744218,9.647876213
9636,-0.484587874,0.508162564,9.683592356
9638,-0.678882205,0.274649011,9.508207885
9639,-0.870342699,0.268306022,9.662542484
9641,-1.19055876,0.382260112,9.802296606
9642,-0.989153785,0.177557194,9.677604593
9644,-0.89064156,0.143118462,9.692186103
9645,-0.718233916,0.069042968,9.695401913
9647,-0.824524156,0.365656728,9.973786351
9648,-0.773973314,0.496156445,10.06662911
9650,-0.867568215,0.503077852,10.08414939
9651,-0.79917568,0.288622775,9.965959566
9653,-0.669006069,0.242440167,9.87721322
9654,-0.591900668,0.594319964,9.897609217
9656,-0.452604505,0.595874669,9.949782109
9657,-0.424890413,0.573335154,10.04993804
9659,-0.541428033,0.504071714,9.807203097
9660,-0.695471171,0.79399034,9.636369603
9662,-0.395463989,0.88645891,9.43334352
9663,-0.156668735,1.325243284,9.384509369
9665,0.09324488,1.758830077,9.61124512
